Thành phố Nha Trang,"Các phường Vạn Thạnh, Tân Tiến, Lộc Thọ, Phước Hòa, Vĩnh Nguyên",Phường Nha Trang,
Thành phố Nha Trang,"Các phường Vĩnh Hòa, Vĩnh Hải, Vĩnh Phước, Vĩnh Thọ
Các xã Vĩnh Lương, Vĩnh Phương",Phường Bắc Nha Trang,
Thành phố Nha Trang,"Các phường Phước Long, Phước Hải, Vĩnh Trường
Các xã Phước Đồng, Vĩnh Thái",Phường Nam Nha Trang,
Thành phố Nha Trang,"Các phường Phương Sài, Ngọc Hiệp
Các xã Vĩnh Ngọc, Vĩnh Thạnh, Vĩnh Hiệp, Vĩnh Trung",Phường Tây Nha Trang,
Thành phố Cam Ranh,"Các phường Cam Phú, Cam Phúc Nam, Cam Lộc",Phường Cam Ranh,
Thành phố Cam Ranh,"Các phường Cam Nghĩa, Cam Phúc Bắc
Xã Cam Thành Nam",Phường Bắc Cam Ranh,
Thành phố Cam Ranh,"Các xã Cam Bình, Cam Lập, Cam Thịnh Đông, Cam Thịnh Tây",Xã Nam Cam Ranh,
Thành phố Cam Ranh,"Các phường Cam Linh, Cam Lợi, Cam Thuận",Phường Cam Linh,
Thành phố Cam Ranh,"Phường Ba Ngòi
Xã Cam Phước Đông",Phường Ba Ngòi,
Thị xã Ninh Hòa,"Các phường Ninh Hiệp, Ninh Đa
Các xã Ninh Đông, Ninh Phụng",Phường Ninh Hòa,
Thị xã Ninh Hòa,"Các phường Ninh Diêm, Ninh Hải, Ninh Thủy
Xã Ninh Phước",Phường Đông Ninh Hòa,
Thị xã Ninh Hòa,"Các xã Ninh An, Ninh Sơn, Ninh Thọ",Xã Bắc Ninh Hòa,
Thị xã Ninh Hòa,"Các xã Ninh Xuân, Ninh Quang, Ninh Bình",Xã Tân Định,
Thị xã Ninh Hòa,"Các phường Ninh Giang, Ninh Hà
Xã Ninh Phú",Phường Hòa Thắng,
Thị xã Ninh Hòa,"Các xã Ninh Lộc, Ninh Ích, Ninh Hưng, Ninh Tân",Xã Nam Ninh Hòa,
Thị xã Ninh Hòa,"Các xã Ninh Tây, Ninh Sim",Xã Tây Ninh Hòa,
Thị xã Ninh Hòa,"Các xã Ninh Thượng, Ninh Trung, Ninh Thân",Xã Hòa Trí,
Huyện Cam Lâm,"Thị trấn Cam Đức
Các xã Cam Hải Đông, Cam Hải Tây, Cam Thành Bắc
Một phần các xã Cam Hiệp Bắc, Cam Hiệp Nam, Cam Hòa, Cam Tân, Cam An Bắc, Cam An Nam, Suối Tân",Xã Cam Lâm,
Huyện Cam Lâm,"Xã Suối Cát
Một phần các xã Cam Hòa, Cam Tân, Suối Tân",Xã Suối Dầu,
Huyện Cam Lâm,"Xã Sơn Tân
Một phần các xã Cam Hiệp Bắc, Cam Hiệp Nam, Cam Hòa, Cam Tân, Suối Tân",Xã Cam Hiệp,
Huyện Cam Lâm,"Xã Cam Phước Tây
Một phần các xã Cam An Bắc, Cam An Nam",Xã Cam An,
Huyện Diên Khánh,"Thị trấn Diên Khánh
Các xã Diên An, Diên Toàn",Xã Diên Khánh,
Huyện Diên Khánh,"Các xã Diên Thạnh, Diên Lạc, Diên Hòa",Xã Diên Lạc,
Huyện Diên Khánh,"Các xã Diên Điền, Diên Sơn, Diên Phú",Xã Diên Điền,
Huyện Diên Khánh,"Các xã Diên Lâm, Xuân Đồng",Xã Diên Lâm,
Huyện Diên Khánh,"Các xã Diên Thọ, Diên Tân, Diên Phước",Xã Diên Thọ,
Huyện Diên Khánh,"Các xã Suối Hiệp, Suối Tiên, Bình Lộc",Xã Suối Hiệp,
Huyện Khánh Sơn,"Thị trấn Tô Hạp
Các xã Sơn Hiệp, Sơn Bình",Xã Khánh Sơn,
Huyện Khánh Sơn,"Các xã Sơn Lâm, Thành Sơn",Xã Tây Khánh Sơn,
Huyện Khánh Sơn,"Các xã Sơn Trung, Ba Cụm Bắc, Ba Cụm Nam",Xã Đông Khánh Sơn,
Huyện Khánh Vĩnh,"Thị trấn Khánh Vĩnh
Các xã Sông Cầu, Khánh Phú",Xã Khánh Vĩnh,
Huyện Khánh Vĩnh,"Các xã Khánh Bình, Khánh Đông",Xã Bắc Khánh Vĩnh,
Huyện Khánh Vĩnh,"Các xã Khánh Trung, Khánh Hiệp",Xã Trung Khánh Vĩnh,
Huyện Khánh Vĩnh,"Các xã Giang Ly, Khánh Thượng, Khánh Nam",Xã Tây Khánh Vĩnh,
Huyện Khánh Vĩnh,"Các xã Cầu Bà, Khánh Thành, Liên Sang, Sơn Thái",Xã Nam Khánh Vĩnh,
Huyện Trường Sa,"Thị trấn Trường Sa
Các xã Sinh Tồn, Song Tử Tây",Đặc khu Trường Sa,
Huyện Vạn Ninh,"Thị trấn Vạn Giã
Các xã Vạn Lương, Vạn Phú",Xã Vạn Ninh,
Huyện Vạn Ninh,"Các xã Vạn Thạnh, Vạn Thọ, Đại Lãnh",Xã Đại Lãnh,
Huyện Vạn Ninh,"Các xã Vạn Khánh, Vạn Long, Vạn Phước",Xã Tu Bông,
Huyện Vạn Ninh,"Các xã Vạn Bình, Vạn Thắng",Xã Vạn Thắng,
Huyện Vạn Ninh,"Các xã Vạn Hưng, Xuân Sơn",Xã Vạn Hưng,
Thành phố Phan Rang – Tháp Chàm,"Các phường Kinh Dinh, Phủ Hà, Đài Sơn, Đạo Long",Phường Phan Rang,
Thành phố Phan Rang – Tháp Chàm,"Các phường Mỹ Bình, Mỹ Đông, Mỹ Hải
Một phần phường Đông Hải",Phường Đông Hải,
Thành phố Phan Rang – Tháp Chàm,"Phường Văn Hải 
Thị trấn Khánh Hải (huyện Ninh Hải)",Phường Ninh Chử,
Thành phố Phan Rang – Tháp Chàm,"Các phường Phước Mỹ, Bảo An
Xã Thành Hải",Phường Bảo An,
Thành phố Phan Rang – Tháp Chàm,"Phường Đô Vinh
Xã Nhơn Sơn (huyện Ninh Sơn)",Phường Đô Vinh,
Huyện Bác Ái,"Các xã Phước Đại, Phước Thành",Xã Bác Ái Đông,
Huyện Bác Ái,"Các xã Phước Tiến, Phước Thắng, Phước Chính",Xã Bác Ái,
Huyện Bác Ái,"Các xã Phước Bình, Phước Hòa, Phước Tân",Xã Bác Ái Tây,
Huyện Ninh Hải,"Các xã Tri Hải, Phương Hải, Bắc Sơn (huyện Thuận Bắc)",Xã Ninh Hải,
Huyện Ninh Hải,"Các xã Hộ Hải, Tân Hải, Xuân Hải",Xã Xuân Hải,
Huyện Ninh Hải,"Các xã Nhơn Hải, Thanh Hải, Vĩnh Hải",Xã Vĩnh Hải,
Huyện Ninh Phước,"Thị trấn Phước Dân
Các xã Phước Hải, Phước Thuận",Xã Ninh Phước,
Huyện Ninh Phước,"Các xã Phước Hữu, Phước Thái",Xã Phước Hữu,
Huyện Ninh Phước,"Các xã Phước Hậu, Phước Sơn, Phước Vinh",Xã Phước Hậu,
Huyện Ninh Sơn,"Thị trấn Tân Sơn
Xã Quảng Sơn",Xã Ninh Sơn,
Huyện Ninh Sơn,"Các xã Lâm Sơn, Lương Sơn",Xã Lâm Sơn,
Huyện Ninh Sơn,"Các xã Hòa Sơn, Ma Nới",Xã Anh Dũng,
Huyện Ninh Sơn,"Các xã Mỹ Sơn, Phước Trung (huyện Bác Ái)",Xã Mỹ Sơn,
Huyện Thuận Bắc,"Các xã Bắc Phong, Lợi Hải, Phước Kháng",Xã Thuận Bắc,
Huyện Thuận Bắc,"Các xã Công Hải, Phước Chiến",Xã Công Hải,
Huyện Thuận Nam,"Các xã Phước Minh, Phước Nam, Phước Ninh",Xã Thuận Nam,
Huyện Thuận Nam,"Các xã Cà Ná, Phước Diêm",Xã Cà Ná,
Huyện Thuận Nam,"Các xã Nhị Hà, Phước Hà",Xã Phước Hà,
Huyện Thuận Nam,"Các xã Phước Dinh, An Hải (huyện Ninh Phước)
Một phần phường Đông Hải (thành phố Phan Rang – Tháp Chàm)",Xã Phước Dinh,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
